task_id,answer,correct_answer
disrpt_229,evaluation,joint
disrpt_230,contrast,contrast
disrpt_231,elaboration,background
disrpt_232,contrast,contrast
disrpt_233,purpose,purpose
disrpt_234,elaboration,joint
disrpt_235,elaboration,elaboration
disrpt_236,solutionhood,solutionhood
disrpt_237,purpose,purpose
disrpt_238,elaboration,attribution
disrpt_239,background,joint
disrpt_240,sequence,joint
disrpt_241,elaboration,joint
disrpt_242,elaboration,elaboration
disrpt_243,elaboration,elaboration
disrpt_244,sequence,sequence
disrpt_245,cause-effect,cause
disrpt_246,elaboration,elaboration
disrpt_247,sequence,sequence
disrpt_248,elaboration,background
disrpt_249,comparison,joint
disrpt_250,attribution,attribution
disrpt_251,concession,joint
disrpt_252,sequence,joint
disrpt_253,cause-effect,elaboration
disrpt_254,elaboration,background
disrpt_255,contrast,elaboration
disrpt_256,contrast,comparison
disrpt_257,elaboration,elaboration
disrpt_258,contrast,joint
disrpt_259,elaboration,evaluation
disrpt_260,purpose,joint
disrpt_261,elaboration,purpose
disrpt_262,condition,condition
disrpt_263,elaboration,preparation
disrpt_264,elaboration,elaboration
disrpt_265,elaboration,elaboration
disrpt_266,concession,concession
disrpt_267,elaboration,elaboration
disrpt_268,cause,elaboration
disrpt_269,evidence,elaboration
disrpt_270,sequence,comparison
disrpt_271,concession,joint
disrpt_272,evaluation,evaluation
disrpt_273,cause,elaboration
disrpt_274,condition,condition
disrpt_275,sequence,joint
disrpt_276,elaboration,joint
disrpt_277,elaboration,elaboration
disrpt_278,solutionhood,joint
disrpt_279,condition,condition
disrpt_280,background,evidence
disrpt_281,cause-effect,preparation
disrpt_282,condition,condition
disrpt_283,condition,condition
disrpt_284,elaboration,purpose
disrpt_285,elaboration,evidence
disrpt_286,elaboration,joint
disrpt_287,restatement,evaluation
disrpt_288,contrast,contrast
disrpt_289,sequence,evaluation
disrpt_290,restatement,preparation
disrpt_291,condition,condition
disrpt_292,cause,cause
disrpt_293,elaboration,restatement
disrpt_294,elaboration,preparation
disrpt_295,elaboration,background
disrpt_296,contrast,comparison
disrpt_297,elaboration,elaboration
disrpt_298,elaboration,elaboration
disrpt_299,evidence,elaboration
disrpt_300,elaboration,preparation
disrpt_301,elaboration,elaboration
disrpt_302,background,elaboration
disrpt_303,concession,contrast
disrpt_304,cause,condition
disrpt_305,joint,joint
disrpt_306,attribution,attribution
disrpt_307,condition,solutionhood
disrpt_308,elaboration,interpretation-evaluation
disrpt_309,elaboration,joint
disrpt_310,sequence,cause
disrpt_311,elaboration,background
disrpt_312,elaboration,background
disrpt_313,cause-effect,evaluation
disrpt_314,concession,joint
disrpt_315,elaboration,preparation
disrpt_316,elaboration,elaboration
disrpt_317,cause,cause
disrpt_318,sequence,joint
disrpt_319,elaboration,elaboration
disrpt_320,joint,contrast
disrpt_321,restatement,elaboration
disrpt_322,elaboration,joint
disrpt_323,elaboration,attribution
disrpt_324,elaboration,elaboration
disrpt_325,cause,cause
disrpt_326,elaboration,elaboration
disrpt_327,sequence,joint
disrpt_328,cause,elaboration
disrpt_329,sequence,joint
disrpt_330,cause,elaboration
disrpt_331,elaboration,preparation
disrpt_332,evidence,evidence
disrpt_333,elaboration,elaboration
disrpt_334,cause-effect,preparation
disrpt_335,elaboration,elaboration
disrpt_336,elaboration,evaluation
disrpt_337,elaboration,elaboration
disrpt_338,background,elaboration
disrpt_339,elaboration,elaboration
disrpt_340,cause-effect,cause
disrpt_341,contrast,joint
disrpt_342,purpose,interpretation-evaluation
disrpt_343,comparison,comparison
disrpt_344,cause-effect,sequence
disrpt_345,elaboration,joint
disrpt_346,elaboration,preparation
disrpt_347,contrast,joint
disrpt_348,evaluation,attribution
disrpt_349,elaboration,joint
disrpt_350,elaboration,elaboration
disrpt_351,cause-effect,evaluation
disrpt_352,cause-effect,cause
disrpt_353,comparison,joint
disrpt_354,elaboration,elaboration
disrpt_355,cause,evaluation
disrpt_356,cause-effect,joint
disrpt_357,cause,evaluation
disrpt_358,elaboration,purpose
disrpt_359,condition,elaboration
disrpt_360,effect,evaluation
disrpt_361,contrast,joint
disrpt_362,elaboration,elaboration
disrpt_363,cause,attribution
disrpt_364,joint,joint
disrpt_365,elaboration,elaboration
disrpt_366,contrast,contrast
disrpt_367,condition,condition
disrpt_368,comparison,joint
disrpt_369,elaboration,purpose
disrpt_370,cause,cause
disrpt_371,elaboration,elaboration
disrpt_372,cause-effect,preparation
disrpt_373,attribution,attribution
disrpt_374,motivation,joint
disrpt_375,cause,elaboration
disrpt_376,contrast,contrast
disrpt_377,background,joint
disrpt_378,contrast,contrast
disrpt_379,contrast,comparison
disrpt_380,solutionhood,joint
disrpt_381,evidence,elaboration
disrpt_382,restatement,solutionhood
disrpt_383,concession,contrast
disrpt_384,attribution,attribution
disrpt_385,condition,condition
disrpt_386,cause,restatement
disrpt_387,elaboration,joint
disrpt_388,elaboration,attribution
disrpt_389,cause,elaboration
disrpt_390,elaboration,elaboration
disrpt_391,cause,evaluation
disrpt_392,sequence,sequence
disrpt_393,cause,solutionhood
disrpt_394,elaboration,elaboration
disrpt_395,cause-effect,purpose
disrpt_396,conclusion,evidence
disrpt_397,contrast,evidence
disrpt_398,sequence,elaboration
disrpt_399,contrast,contrast
disrpt_400,cause,cause
disrpt_401,cause-effect,cause
disrpt_402,elaboration,elaboration
disrpt_403,contrast,concession
disrpt_404,effect,evidence
disrpt_405,elaboration,evidence
disrpt_406,elaboration,purpose
disrpt_407,contrast,contrast
disrpt_408,cause-effect,joint
disrpt_409,elaboration,attribution
disrpt_410,elaboration,evaluation
disrpt_411,elaboration,preparation
disrpt_412,sequence,sequence
disrpt_413,elaboration,preparation
disrpt_414,cause-effect,cause
disrpt_415,elaboration,elaboration
disrpt_416,elaboration,elaboration
disrpt_417,cause-effect,joint
disrpt_418,sequence,cause
disrpt_419,concession,joint
disrpt_420,sequence,sequence
disrpt_421,contrast,joint
disrpt_422,elaboration,elaboration
disrpt_423,elaboration,elaboration
disrpt_424,sequence,elaboration
disrpt_425,elaboration,joint
disrpt_426,cause,evidence
disrpt_427,elaboration,elaboration
disrpt_428,purpose,joint
disrpt_429,elaboration,elaboration
disrpt_430,concession,concession
disrpt_431,elaboration,elaboration
disrpt_432,sequence,sequence
disrpt_433,background,elaboration
disrpt_434,elaboration,elaboration
disrpt_435,elaboration,evaluation
disrpt_436,elaboration,joint
disrpt_437,attribution,elaboration
disrpt_438,contrast,contrast
disrpt_439,evaluation,evaluation
disrpt_440,motivation,preparation
disrpt_441,cause-effect,evaluation
disrpt_442,elaboration,elaboration
disrpt_443,elaboration,elaboration
disrpt_444,elaboration,elaboration
disrpt_445,elaboration,joint
disrpt_446,elaboration,elaboration
disrpt_447,conclusion,joint
disrpt_448,elaboration,condition
disrpt_449,background,background
disrpt_450,elaboration,background
disrpt_451,elaboration,attribution
disrpt_452,sequence,cause
disrpt_453,sequence,sequence
disrpt_454,condition,condition
disrpt_455,attribution,attribution
disrpt_456,elaboration,purpose
disrpt_457,attribution,attribution
disrpt_458,sequence,joint
disrpt_459,conclusion,evidence
disrpt_460,purpose,elaboration
disrpt_461,elaboration,preparation
disrpt_462,contrast,contrast
disrpt_463,elaboration,joint
disrpt_464,purpose,purpose
disrpt_465,concession,contrast
disrpt_466,concession,joint
disrpt_467,elaboration,joint
disrpt_468,elaboration,joint
disrpt_469,contrast,contrast
disrpt_470,elaboration,joint
disrpt_471,evidence,elaboration
disrpt_472,cause-effect,elaboration
disrpt_473,elaboration,elaboration
disrpt_474,cause-effect,joint
disrpt_475,antithesis,solutionhood
disrpt_476,condition,purpose
disrpt_477,elaboration,joint
disrpt_478,background,preparation
disrpt_479,joint,joint
disrpt_480,elaboration,elaboration
disrpt_481,elaboration,joint
disrpt_482,purpose,purpose
disrpt_483,antithesis,contrast
disrpt_484,attribution,attribution
disrpt_485,purpose,preparation
disrpt_486,sequence,sequence
disrpt_487,contrast,joint
disrpt_488,cause,preparation
disrpt_489,elaboration,elaboration
disrpt_490,elaboration,joint
disrpt_491,contrast,contrast
disrpt_492,elaboration,preparation
disrpt_493,elaboration,joint
disrpt_494,elaboration,elaboration
disrpt_495,elaboration,joint
disrpt_496,condition,condition
disrpt_497,evidence,elaboration
disrpt_498,elaboration,joint
disrpt_499,contrast,contrast
